FAULT DETECTION ;Uncon;Status;DUAs; Version;23b
1.000000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@24$(824,(834,836), lastPos)
1.000000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@28$(825,836, text)
1.000000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@32$(826,(834,836), pos)
0.666667;True;clear;org.apache.commons.cli.HelpFormatter%findWrapPos#7@46$(873,(884,886), pos)
0.666667;True;clear;org.apache.commons.cli.HelpFormatter%findWrapPos#7@48$(873,886, pos)
0.666667;True;clear;org.apache.commons.cli.HelpFormatter%findWrapPos#7@51$(873,(878,884), pos)
0.500000;True;clear;org.apache.commons.cli.HelpFormatter%rtrim#9@16$(939,(937,942), pos)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@3$(808,839, this)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@6$(808,839, sb)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@17$(808,839, this.defaultNewLine)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@25$(824,(834,839), lastPos)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@26$(825,839, text)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@27$(825,825, text)
0.400000;False;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@31$(826,(828,834), pos)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@33$(826,(834,839), pos)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@34$(826,839, pos)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@35$(826,824, pos)
0.400000;True;clear;org.apache.commons.cli.HelpFormatter%renderWrappedText#6@36$(826,825, pos)
0.250000;True;clear;org.apache.commons.cli.Options%addOptionGroup#0@5$(70,(72,77), group)
