FAULT DETECTION ;Uncon;Status;DUAs; Version;4b
1.000000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%serializeValue#0@7$(68,69, this)
1.000000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%serializeValue#0@11$(68,69, gen)
1.000000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%serializeValue#0@12$(68,(68,69), value)
1.000000;False;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%_serializeXmlNull#3@0$(204,207, this)
1.000000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%_serializeXmlNull#3@1$(204,205, this)
1.000000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%_serializeXmlNull#3@2$(204,(204,205), jgen)
1.000000;False;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%_serializeXmlNull#3@4$(204,207, jgen)
1.000000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%_serializeXmlNull#3@5$(204,205, jgen)
1.000000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider%_serializeXmlNull#3@6$(204,205, ROOT_NAME_FOR_NULL)
0.500000;False;clear;com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator%writeNull#25@3$(798,(804,808), this)
0.500000;False;clear;com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator%writeNull#25@5$(798,(808,811), this)
0.500000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator%writeNull#25@7$(798,(811,815), this)
0.500000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator%writeNull#25@8$(798,815, this)
0.500000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator%writeNull#25@13$(798,815, this._nextName)
0.500000;False;clear;com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator%writeNull#25@16$(798,(804,808), this._nextIsAttribute)
0.500000;True;clear;com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator%writeNull#25@18$(798,(811,815), this._xmlPrettyPrinter)
